ipa,homepage,status_code
c_b154,http://www.comune.brenzone.vr.it,200
c_m267,http://www.comune.zapponeta.fg.it,200
c_f332,http://www.monastierditreviso.gov.it/it/home.html,410
c_G992,http://www.comune.pratadansidonia.aq.it,200
c_f454,http://www.comune.montecassiano.mc.it,200
c_i767,http://www.comune.sizzano.no.it,200
c_h479,http://www.comune.rodimilici.me.it,200
c_d243,http://www.comune.daiano.tn.it,200
c_b632,http://www.comune.mandela.roma.it,200
c_c538,http://www.comune.cerroveronese.vr.it,200
c_d257,http://www.comune.davoli.cz.it,200
c_e149,http://www.comune.gratteri.pa.it,ReadTimeout
c_b626,http://www.comune.cantagallo.po.it/,200
c_g986,http://www.comune.prarostino.to.it,200
c_f440,http://www.comune.montebellodellabattaglia.pv.it,200
c_f326,http://www.comune.monasterodivasco.cn.it/,200
c_a449,http://www.comune.artena.rm.it,200
c_m273,http://www.comune.santamarialacarita.na.it/,200
c_d531,http://www.comune.fenegro.co.it,200
c_h323,http://www.comune.ripesanginesio.mc.it,200
c_g010,http://www.comune.oglianico.to.it,200
c_a461,http://www.comune.asciano.siena.it,200
c_e607,http://www.comune.lipomo.co.it,200
c_l145,http://www.comune.terzolas.tn.it,200
c_c276,http://www.comune.castelvecchio.sv.it,200
c_c510,http://www.comune.ceriale.sv.it,200
c_e161,http://www.comune.greci.av.it,200
c_f468,http://www.comune.montechiarodasti.at.it,200
c_h445,http://www.comune.roccasicura.is.it,200
c_g776,http://www.comune.poiana-maggiore.vi.it,200
c_a313,http://www.comunediantillo.it,ConnectionError
c_h451,http://www.comune.roccaverano.at.it,200
c_g762,http://www.comune.poggiomarino.na.it,200
c_i997,http://www.comune.suisio.bg.it,200
c_c504,http://www.comune.ceresoledalba.cn.it,200
c_e613,http://www.lisciano.org,200
c_c262,http://www.comune.castelsanlorenzo.sa.it,200
c_h337,http://www.comune.rivapressochieri.to.it,200
c_g004,http://www.comune.offanengo.cr.it,200
c_i029,http://www.comune.sanmauroforte.mt.it,200
c_a475,http://www.comune.assisi.pg.it,200
c_c289,http://www.comune.castelviscardo.tr.it,200
c_e820,http://www.comune.magnanoinriviera.ud.it/,200
c_b197,http://www.comune.brognaturo.vv.it,200
c_l804,http://www.comune.verzuolo.it,ConnectionError
c_b829,http://www.comunecarpino.it/home.html,200
c_d280,http://www.dervio.org,200
c_g789,http://www.comune.polinago.mo.it,200
c_g951,http://www.comune.pozzagliasabina.ri.it,200
c_295,http://www.comune.incisascapaccino.at.it,200
c_f497,http://www.comune.montefelcino.ps.it,200
c_i968,http://www.comune.stradella.pv.it,200
c_g945,http://www.comune.poveglianoveronese.vr.it,200
c_f483,http://www.comune.montecrestese.vb.it,200
c_l810,http://www.comune.vestenanova.vr.it,200
c_e834,http://www.comune.maida.cz.it,200
c_b183,http://www.comune.briona.no.it,200
c_l186,http://www.comune.toccodacasauria.pe.it,200
c_m298,http://www.comunedistatte.gov.it,200
c_h486,http://www.comune.rogeno.lc.it,200
c_i798,http://www.comune.solero.al.it,200
c_l838,http://www.comune.vicchio.fi.it,200
c_b801,http://www.comune.carobbio.bg.it,200
c_i954,http://www.comune.stigliano.mt.it,200
c_l192,http://www.comuneditolfa.it,200
c_e997,http://www.comune.marzanodinola.av.it,200
c_d451,http://www.comune.fabriano.an.it,200
c_b020,http://www.comune.borgomaro.im.it,200
c_m313,http://www.comune.ledro.tn.it,200
c_a529,http://www.comune.azzanomella.bs.it,200
c_f246,http://www.comune.misilmeri.pa.it,200
c_i175,http://www.comune.santacristinaebissone.pv.it,200
c_g158,http://www.comune.osini.nu.it,200
c_f520,http://www.comune.montegiorgio.fm.it,200
c_i613,http://comune.sennariolo.or.it,200
c_e029,http://www.comune.gignod.ao.it,200
c_c458,http://www.comune.cencenigheagordino.bl.it,200
c_b752,http://www.comune.carcoforo.vc.it,200
c_d323,http://www.comune.dolianova.ca.it,200
c_h519,http://www.comune.rometta.me.it,200
c_f534,http://www.comune.montelanico.roma.it,200
c_i607,http://www.comune.seniga.bs.it,200
c_e983,http://www.comune.martignanadipo.cr.it,200
c_l019,http://comune.suvereto.li.it,200
c_d445,http://www.comune.eupilio.co.it,200
c_b034,http://www.comune.fidenza.pr.it/,200
c_jz4m,http://www.comune.serraricco.ge.it,200
c_a515,http://www.comune.avezzano.aq.it,200
c_h257,http://www.comune.rezzo.im.it,200
c_g164,http://www.comune.ospedaletti.im.it,200
c_c302,http://www.comune.castiglione-chiavarese.ge.it,200
c_e773,http://www.comune.luzzi.cs.it,200
c_e015,http://www.comune.giarole.al.it,200
c_c464,http://www.comune.cermes.bz.it,200
c_h531,http://www.comuneronchi.it,200
c_g602,http://www.comune.pienza.siena.it,200
c_a273,http://www.comune.andalovaltellino.so.it,200
c_h525,http://www.comune.roncadelle.bs.it,200
c_g616,http://www.comune.pietragalla.pz.it/,200
c_f508,http://www.comune.montefortedalpone.vr.it,200
c_a267,http://www.comune.ampezzo.ud.it,200
c_e001,http://www.comune.ghemme.novara.it,200
c_l743,http://www.comunedivenzone.it,200
c_c470,http://www.comune.centola.sa.it,200
c_l025,http://www.comune.tagliacozzo.aq.it,200
c_c316,http://www.comunedicastiglione.gov.it,200
c_e767,http://www.comune.lustra.sa.it,200
c_b008,http://www.comuneborgorose.ri.it,200
c_a501,http://www.comune.auronzo.bl.it,200
c_h243,http://www.comune.ercolano.na.it,200
c_g170,http://www.comune.ospitaletto.bs.it,200
c_e954,http://www.comune.mariglianella.na.it,200
c_d492,http://www.comune.faranovarese.no.it,200
c_b785,http://www.comune.carlazzo.co.it,200
c_l970,http://www.comune.villamiroglio.al.it,200
c_g825,http://www.comune.pontassieve.fi.it,200
c_i808,http://www.comune.solonghello.al.it,200
c_g831,http://www.comune.pontebba.ud.it,200
c_b949,http://www.comune.casciago.va.it,200
c_b791,http://www.comune.carmagnola.to.it/ComHome.asp,200
c_l964,http://www.comunedivillamagna.it,200
c_e798,http://www.comunedimaenza.it,200
c_e940,http://www.marenodipiave.gov.it,200
c_d486,http://www.comune.fanano.mo.it,200
c_h294,http://www.comune.rimini.it,200
c_b961,http://www.comune.casellelandi.lo.it,200
c_l780,http://www.comune.veroli.fr.it,200
c_l958,http://www.comune.villalago.aq.it/,200
c_i820,http://www.comune.sommavesuviana.na.it,200
c_h280,http://www.comune.riesepiox.tv.it,200
c_l569,http://www.comune.valentano.vt.it,200
c_c882,http://www.comune.collinas.vs.it,200
c_b544,http://www.comune.campolieto.cb.it,200
c_i411,http://www.comune.sanzeno.tn.it,200
c_f722,http://www.comune.moresco.fm.it,200
c_h069,http://www.comune.priola.cn.it,200
c_i377,http://www.comune.sanvalentinotorio.sa.it,200
c_f044,http://www.comune.massignano.ap.it,200
c_m111,http://www.comune.vogogna.vb.it,200
c_d653,http://www.comune.foligno.pg.it,200
c_m105,http://vobbia.unionedelloscrivia.ge.it,200
c_e559,http://www.comunelettopalena.it,200
c_c128,http://www.comune.castellalto.te.it,200
c_i363,http://www.comune.santostefanodimagra.sp.it,200
c_f050,http://www.comune.masullas.or.it,200
c_a059,http://www.comune.adria.ro.it,200
c_i405,http://www.comune.sanvitodifagagna.ud.it/,200
c_f736,http://www.comune.mornago.va.it,200
c_g428,http://www.comune.pellizzano.tn.it,200
c_b550,http://www.comune.campomarino.cb.it,200
c_a071,http://www.comune.agliana.pt.it,200
c_h733,http://salzairpina.asmenet.it,200
c_l555,http://www.valdellatorre.gov.it,200
c_d109,http://www.comune.costadenobili.pv.it,200
c_e217,http://www.grumellocremonese.it,200
c_b578,http://www.comune.canaro.ro.it,200
c_e571,http://www.comune.librizzi.me.it,200
c_c100,http://www.comune.castelfidardo.an.it,200
c_l233,http://www.comune.torraca.sa.it,200
c_h055,http://www.comune.prevalle.bs.it,200
c_f078,http://www.comune.meda.mb.it,200
c_a717,http://www.comune.battipaglia.sa.it,200
c_g372,http://paternocalabro.asmenet.it/,200
c_m139,http://www.comune.zafferana-etnea.ct.it,200
c_e565,http://www.comune.levico-terme.tn.it,200
c_c114,http://www.comunedicastelfrentano.it,200
c_l227,http://www.comune.tornimparte.aq.it,200
c_c672,http://www.comune.cibianadicadore.bl.it,200
c_e203,http://www.comune.grosso.to.it,200
c_a065,http://www.comune.africo.rc.it,200
c_i439,http://www.comune.sarnonico.tn.it,200
c_h727,http://www.comune.saluzzo.cn.it,200
c_f939,http://www.comune.nosate.mi.it,200
c_h914,http://www.comune.sangiovannigemini.ag.it,200
c_c841,http://comunecollaltosabino.rieti.it,200
c_b587,http://www.comune.candialomellina.pv.it,200
c_c699,http://www.comune.cimolais.pn.it,200
c_d690,http://www.comunesgt.gov.it,200
c_d848,http://www.comune.gaglianico.bi.it,200
c_f087,http://www.comune.medolla.mo.it,200
c_a930,http://www.comune.bojano.cb.it,200
c_f093,http://www.comune.meina.no.it,200
c_d684,http://www.comune.fonteno.bg.it,200
c_c855,http://www.comune.colledimacine.ch.it,200
c_b593,http://www.comunecanegrate.it/,200
c_h900,http://www.comune.sangioriodisusa.to.it,200
c_l596,http://www.vallebona.info,200
c_h928,http://www.comune.sangiulianodelsannio.cb.it,200
c_i388,http://comune.sanvincenzolacosta.cs.it,200
c_h096,http://www.comune.putignano.ba.it,200
c_d874,http://www.comunedigallicano.org,200
c_d860,http://www.gais.eu,200
c_a918,http://www.comune.bodiolomnago.va.it,200
c_f911,http://www.comune.noceraumbra.pg.it,200
c_c869,http://www.comune.collesalvetti.li.it,200
c_l582,http://www.comune.valgrisenche.ao.it,200
c_b292,http://www.comune.bussero.mi.it,200
c_d185,http://www.comune.crosiodellavalle.va.it,200
c_h967,http://www.comune.sanlorenzomaggiore.bn.it,200
c_h973,http://www.comune.sanlupo.bn.it,200
c_f786,http://www.comune.mozzanica.bg.it,200
c_g498,http://www.pescorocchiano.rieti.it,ConnectionError
c_c826,http://www.comune.cogorno.ge.it,200
c_b286,http://www.comune.buscate.mi.it,200
c_c198,http://www.comune.castellucciodeisauri.fg.it,200
c_a957,http://www.comunebompensiere.it,200
c_d807,http://www.comune.frontino.pu.it,200
c_h783,http://www.comune.sanbonifacio.vr.it,200
c_f976,http://www.comune.nule.ss.it,200
c_i489,http://www.comune.scalea.cs.it,200
c_h797,http://www.comune.sancipirello.pa.it,200
c_f962,http://www.comune.noventa.pd.it,200
c_d813,http://www.comune.frugarolo.al.it,200
c_m189,http://www.comune.zoppedicadore.bl.it,200
c_l297,http://www.comune.torridiquartesolo.vi.it,200
c_m162,http://www.comune.zenevredo.pv.it,200
c_b251,http://www.comune.buggiano.pt.it,200
c_i304,http://www.comune.santarcangelo.rn.it,200
c_f037,http://www.comunemassazza.it,ConnectionError
c_f989,http://www.comune.nuvolento.bs.it,200
c_i462,http://www.comune.sassuolo.mo.it,200
c_f751,http://www.comune.morsasco.al.it,200
c_e258,http://www.gudo.it,200
c_b537,http://www.comune.campofranco.cl.it,200
c_c629,http://www.comune.chiesanuova.to.it,200
c_h768,http://www.comune.sanbellino.ro.it,200
c_i476,http://www.comune.monticellibrusati.bs.it,200
c_f745,http://www.comune.morrodalba.an.it,200
c_i310,http://www.comune.santa-sofia.fc.it,200
c_f023,http://www.comune.massa.ms.it,200
c_m176,http://www.comune.zibidosangiacomo.mi.it,200
c_a764,http://www.comune.belmonte.pa.gov.it,200
c_g315,http://www.comunepantelleria.it,200
c_h026,http://www.comune.pregnana.mi.it,200
c_c173,http://www.comune.castellinaldo.cn.it,200
c_l240,http://www.comune.torrediruggiero.cz.it,200
c_e502,http://www.comune.lazise.vr.it,200
c_e264,http://www.comune.guiglia.mo.it,200
c_c615,http://www.comune.chiaravalle.an.it,200
c_l526,http://www.comune.vacri.ch.it,200
c_g467,http://www.comunepersiceto.it,200
c_h754,http://www.comune.samone.tn.it,200
c_a016,http://www.comune.acceglio.cn.it,200
c_f779,http://www.comunemottasg.it,200
c_e270,http://www.comune.guspini.su.it,200
c_l532,http://www.comune.vagliobasilicata.pz.it,200
c_d608,http://www.comune.fioranocanavese.to.it,200
c_c167,http://www.comune.castelletto-uzzone.cn.it/,200
c_l254,http://www.comune.torrecuso.bn.it,200
c_b279,http://www.comune.burolo.to.it,200
c_a770,http://www.comune.belveglio.at.it,200
c_f590,http://www.comune.monteporziocatone.rm.gov.it,200
c_g856,http://www.comune.pontesanpietro.bg.it,200
c_l903,http://www.comune.spilamberto.mo.it/,200
c_e927,http://www.marcetelli.gov.it,200
c_a599,http://www.comune.balme.to.it,200
c_e933,http://www.comune.marcianodellachiana.ar.it,200
c_b084,http://www.comune.bossolasco.cn.it,200
c_l917,http://www.comune.villabiscossi.pv.it,200
c_g842,http://www.comune.pontedellolio.pc.it,200
c_b912,http://www.comune.casalserugo.pd.it/,200
c_i847,http://www.comune.sordevolo.bi.it,200
c_h581,http://www.comune.rossiglione.ge.it,200
c_l081,http://www.comuneditavullia.it,200
c_i853,http://www.comune.sorianello.vv.it,200
c_b906,http://www.comune.sanpaoloalbanese.pz.it,200
c_d344,http://www.comune.donori.ca.it,200
c_b735,http://www.comune.carbognano.vt.it,200
c_m406,http://www.comune.borgocarbonara.mn.it,200
c_f553,http://www.comune.montemaggiorebelsito.pa.it,200
c_i660,http://www.comune.serravalle-pistoiese.pt.it,200
c_g895,http://www.comune.portalbera.pv.it,200
c_h218,http://www.comune.redondesco.mn.it,200
c_m360,http://www.comunesellagiudicarie.tn.it,200
c_d422,http://www.comune.erchie.gov.it,200
c_c359,http://www.comune.cautano.bn.it,200
c_d436,http://www.comune.esinolario.lc.it,200
c_f221,http://www.comune.minervino.le.it,200
c_f547,http://www.comune.montello.bg.it,200
c_g881,http://www.comune.porano.tr.it,200
c_a228,http://www.comune.altavillairpina.av.it,ConnectionError
c_g659,http://www.comune.piglio.fr.it,200
c_d350,http://www.comune.dorzano.bi.it/on-line/Home.html,200
c_a200,http://www.comune.alife.ce.it/,200
c_i884,http://www.comune.spadola.vv.it,200
c_h542,http://www.comune.roncofreddo.fc.it,200
c_g671,http://www.comune.pinarolopo.pv.it,200
c_l724,http://www.comune.velturno.bz.it,200
c_c417,http://www.comune.cedegolo.bs.it,200
c_b709,http://www.comune.caprinoveronese.vr.it,200
c_e066,http://comune.giusvalla.sv.it/home/,200
c_e700,http://www.comune.lotzorai.og.it,200
c_l042,http://www.comune.taormina.me.it,200
c_h224,http://www.reggiocal.it,200
c_g117,http://www.comune.ornavasso.vb.it,200
c_a566,http://www.bagnoliirpino.gov.it,200
c_f209,http://comunemilitello.it,200
c_h230,http://www.comune.remedello.bs.it,200
c_g103,http://www.comune.origgio.va.it,200
c_a572,http://www.comune.bagnolodelsalento.le.it,200
c_e714,http://www.comune.luccasicula.ag.it,200
c_M348,http://www.comune.lavallettabrianza.lc.it,200
c_l056,http://www.comune.tartano.so.it,200
c_c365,http://www.comune.cavagliodagogna.no.it,200
c_l730,http://www.comune.vendone.sv.it,200
c_e072,http://www.comune.godiascosaliceterme.pv.it,200
c_i648,http://www.comune.serramezzana.sa.it,200
c_a214,http://www.comune.alme.bg.it,200
c_h556,https://www.comune.rosa.vi.it/it,200
c_g665,http://www.comune.pigra.co.it,200
c_g922,http://www.comune.portoscuso.ci.it,200
c_b682,http://www.capracotta.com,200
c_d595,http://comune.filignano.is.it,200
c_e853,http://www.comune.malesco.vb.it,200
c_f382,http://www.comune.monselice.padova.it,200
c_g088,http://www.comune.orbetello.gr.it,200
c_e847,http://www.comune.malborghetto-valbruna.ud.it,200
c_c588,http://www.comune.cetraro.cs.it,200
c_b696,http://www.cittadicapri.it,200
c_g936,http://www.comune.postal.bz.it,200
c_l693,http://www.comune.lucinasco.im.it,200
c_b866,http://www.comune.casalbore.av.it,200
c_H393,http://www.roccadarceinforma.it,ConnectionError
c_h387,http://www.comune.roccacanterano.rm.it,200
c_i927,http://www.comune.spresiano.tv.it,200
c_l687,http://www.varna.eu,200
c_b872,http://www.comunecasaldiprincipe.it,200
c_b641,http://www.comune.canzo.co.it,200
c_b899,http://www.comune.casalmaiocco.lo.it,200
c_d230,http://www.comune.cusanomutri.bn.it,200
c_a348,http://www.comune.aquino.fr.it/home/,200
c_f427,http://www.comune.montanolucino.co.it,200
c_i714,http://www.comune.sfruz.tn.it,200
c_i072,http://www.comune.sanpaolodicivitate.fg.it,200
c_m214,http://www.comunebadesi.ot.it,200
c_e648,http://www.comune.lodi.it,200
c_d542,http://www.comune.fermo.it,200
c_e884,http://www.comune.manerbio.bs.it,200
c_m200,http://www.comune.zuglio.ud.it,200
c_f355,http://www.comune.monesiglio.cn.it,200
c_i066,http://www.sps.br.it,200
c_h378,http://www.comune.roburent.cn.it,200
c_f433,http://www.comune.montazzoli.ch.it,200
c_i700,http://www.comune.settimomilanese.mi.it,200
c_b655,http://www.comune.capistrano.vv.it,200
c_l678,http://www.comune.varena.tn.it,200
c_h436,http://www.comuneroccaromana.gov.it,200
c_g705,http://www.comune.piscina.to.it,200
c_a374,http://www.comunediarcole.it,200
c_i728,http://www.comune.signa.fi.it,200
c_l888,http://www.comune.vignolo.cn.it,200
c_c563,http://www.comune.cesana-brianza.lc.it,200
c_l136,http://www.comune.terrazzo.vr.it,200
c_c205,http://www.comune.castelmagno.cn.it/,200
c_e674,http://www.comunelongi.it,200
c_h350,http://www.comune.rivergaro.pc.it,200
c_g063,http://www.comuneomignano.gov.it,200
c_f369,http://www.comune.mongrando.bi.it,200
c_h344,http://www.comune.rivarossa.to.it,200
c_l122,http://comune.terralba.or.it,200
c_c211,http://www.comune.castelmorrone.ce.it,200
c_e660,http://www.comune.lombardore.to.it,200
c_e106,http://www.comune.gorno.bg.it,200
c_b669,http://www.comune.capoliveri.li.it,200
c_l644,http://www.comune.valperga.to.it,200
c_c577,http://www.comune.cesiomaggiore.bl.it,200
c_d218,http://www.comune.curinga.cz.it,200
c_h422,http://www.comune.roccamena.pa.gov.it/,200
c_a360,http://www.comune.arcade.tv.it,200
c_f180,http://www.comune.mezzano.tn.it,200
c_a837,http://www.comune.bevilacqua.vr.it,200
c_d797,http://www.comune.fresonara.al.it,200
c_e489,http://www.comune.lavagno.vr.it,200
c_c946,http://www.comune.concerviano.ri.it,200
c_a189,http://www.comune.alfianonatta.al.it,200
c_h807,http://www.comune.sancostantino.vv.it,ConnectionError
c_b494,http://www.comune.castelcampagnano.ce.it,200
c_c952,http://www.comune.concorezzo.mb.it,200
c_d783,http://www.comune.frassinoro.mo.it,200
c_a823,http://www.comune.besenzone.pc.it,200
c_f802,http://www.comune.mulazzo.ms.it,200
c_l485,http://www.comuneuggianolachiesa.it,200
c_f816,http://www.comune.muroleccese.le.it,200
c_h185,http://www.comune.rapolanoterme.si.it/,200
c_m016,http://www.comune.villasalto.ca.it,200
c_l308,http://www.tortorici.gov.it,200
c_d754,http://www.comune.fragagnano.ta.it,200
c_l660c,http://www.gsies.eu,200
c_f625,http://www.comune.montesano.sa.it,200
c_h608,http://www.comune.rovereveronese.vr.it,200
c_b443,http://www.comune.calvera.pz.it/,200
c_d026,http://www.comune.corniglio.pr.it,200
c_c749,http://www.comune.cittareale.ri.gov.it,200
c_b457,http://www.comune.camandona.bi.it,200
c_e338,http://www.comune.isoladasti.at.it/,200
c_c991,http://www.comune.cordenons.pn.it,200
c_f631,http://www.montesantangelo.it,200
c_g249,http://www.comune.paladina.bg.it,200
c_a638,http://www.comune.barcellona-pozzo-di-gotto.me.it,200
c_i264,http://www.comune.santandreadiconza.av.it,200
c_f157,http://www.comune.mesoraca.gov.it,200
c_d998,http://62.77.55.13/c064036/hh/index.php,ConnectionError
c_m002,http://www.comune.villarbasse.to.it,200
c_d740,http://www.comunefossaltadipiave.it,200
c_g261,http://www.comune.palazzo.pz.it,200
c_h152,http://www.racines.eu,200
c_a610,http://www.comune.bannioanzino.vb.it,200
c_e476,http://www.comune.lauco.ud.it,200
c_b319,http://www.comune.caccuri.kr.it,200
c_c007,http://www.comune.cassiglio.bg.it,200
c_l334,http://www.comune.trasacco.aq.it,200
c_d768,http://www.comune.francofonte.sr.it/,200
c_l452,http://www.comune.tropea.vv.it,200
c_e310,http://www.comune.invernoemonteleone.pv.it,200
c_f619,http://comune.montesangiovanni.ri.gov.it,ConnectionError
c_a176,http://www.comune.alcamo.tp.it,200
c_g507,http://www.comune.turania.ri.it,ConnectionError
c_h634,http://www.comune.ruffre.tn.it,200
c_a162,http://www.comune.albinea.re.it,200
c_g513,http://www.comune.petrellasalto.ri.it,200
c_h620,http://www.comune.rovigo.it,200
c_e304,http://www.comune.intragna.vb.it,200
c_e462,http://www.comune.lasnigo.co.it,200
c_c013,http://www.comune.pero.mi.it,200
c_g275,http://www.comune.palestro.pv.it/,200
c_h146,http://www.comune.rabbi.tn.it,200
c_a604,http://www.comune.balvano.pz.it,200
c_i258,http://www.comune.santambrogioditorino.to.it,200
c_e305,http://www.comune.introbio.lc.it,200
c_3rhm,http://www.comunecellinoattanasio.gov.it,200
c_l447,http://www.comune.troia.fg.it,200
c_c774,http://www.civichiana.it,200
c_h621,http://www.comune.rovito.cs.it,200
c_g512,http://www.comune.petrellatifernina.cb.it,200
c_a163,http://www.albino.it,200
c_i259,http://www.comune.santambrogio.vr.it,200
c_a605,http://comune.balzola.al.it,200
c_h147,http://www.comune.racale.le.it,200
c_g274,http://www.comune.palestrina.rm.it,200
c_l321,http://www.comune.tramatza.or.it,200
c_e463,http://www.comune.sp.it,200
c_d769,http://www.comune.francolise.ce.it,200
c_l335,http://www.comune.trasaghis.ud.it,200
c_c006,http://www.comune.cassaro.sr.it,200
c_h153,http://www.comune.raddainchianti.si.it,200
c_g260,http://www.comune.palazzopignano.cr.it,200
c_h635,http://www.comune.rufina.fi.it,200
c_g506,http://www.comune.petacciato.cb.it,200
c_f618,http://www.comune.montesangiacomo.sa.it,200
c_e311,http://www.comune.inversopinasca.to.it,200
c_l453,http://www.comune.trovo.pv.it,ReadTimeout
c_c760,http://www.cividatecamuno.gov.it,200
c_i503,http://www.comunescanodimontiferro.or.it,ConnectionError
c_c990,http://www.comune.corciano.pg.it,200
c_e339,http://www.comune.isoladicaporizzuto.kr.it,200
c_d027,http://www.comune.corno-di-rosazzo.ud.it,200
c_d741,http://www.comune.fossaltadiportogruaro.ve.it,200
c_d999,http://www.comune.ghedi.brescia.it,200
c_m003,http://www.comune.villarboit.vc.it,200
c_f156,http://www.comune.mesola.fe.it,200
c_i25o,http://www.opipisa.it,200
c_i265,http://www.comune.santandreadelgarigliano.fr.it,200
c_g248,http://www.comune.paitone.bs.it,200
c_i271,http://www.comune.santandreafrius.ca.it,200
c_d755,http://www.comune.fragnetolabate.bn.it/,200
c_l309,http://www.comune.torviscosa.ud.it,200
c_m017,http://www.comune.villasanta.mb.it,200
c_c984,http://www.comune.corbara.sa.it,200
c_b442,http://www.comune.calvenzano.bg.it,200
c_d033,http://www.comune.morimondo.mi.it,200
c_h609,http://www.comune.roveredo.pn.it,200
c_f817,http://www.murolucano.eu,200
c_l484,http://www.comune.ugento.le.it,200
c_d966,http://www.comune.genivolta.gov.it,200
c_h184,http://www.rapino.net,200
c_d972,http://www.comune.genzanodiroma.roma.it,200
c_l490,http://www.gemeinde.ulten.bz.it,200
c_h806,http://www.comune.sancosmoalbanese.cs.it,200
c_d782,http://www.comune.frassino.cn.it,200
c_e488,http://www.comune.lavagna.ge.it,200
c_d796,http://www.comunefresagrandinaria.it,200
c_a836,http://www.comunedibeverino.gov.it,410
c_h812,http://comune.sandamianomacra.cn.it,ConnectionError
c_a188,http://www.comune.alfianello.bs.it,200
c_b481,http://www.comune.camini.rc.it,200
c_e661,http://www.comune.lombriasco.to.it,200
c_c210,http://www.comunecastelmola.gov.it,200
c_l123,http://www.comune.terranuova-bracciolini.ar.it,200
c_g076,http://www.comuneonzo.net,ReadTimeout
c_a407,http://www.comune.aritzo.nu.it,200
c_f368,http://www.comune.mongiuffimelia.me.it/,200
c_g710,http://www.comune.pisogne.bs.it,200
c_h423,http://roccamonfina.asmenet.it/,200
c_d219,http://www.comune.curino.bi.it,200
c_c576,http://www.comune.cesinali.av.it,200
c_e107,http://www.comune.goro.fe.it,200
c_l651,http://www.comune.valstrona.vb.it,200
c_l889,http://www.comune.vignone.vb.it,200
c_e113,http://www.comune.gosaldo.bl.it,200
c_i729,http://www.silandro.it,200
c_a375,http://www.arconate.org,200
c_g704,http://www.pisoniano.rm.gov.it,200
c_h437,http://www.comune.roccasancasciano.fc.it,200
c_g062,http://www.comune.omegna.vb.it,200
c_a413,http://www.comune.arluno.mi.it,200
c_c204,http://www.comune.castel-maggiore.bo.it,200
c_h379,http://www.comune.roccapietore.bl.it,200
c_m201,http://www.comune.zumaglia.bi.it,200
c_b132,http://www.comune.breganze.vi.it,200
c_e885,http://www.comune.manfredonia.fg.it,200
c_d543,http://www.ferno.gov.it,200
c_i701,http://www.siti.intornoallago.it/portale/I-comuni-d/Settimo-Ro/index.htm,ConnectionError
c_f432,http://www.comune.montauro.cz.it,200
c_i715,http://www.comune.sgonico.ts.it/,200
c_f426,http://www.montanoantilia.gov.it/,200
c_d231,http://www.comune.cusano-milanino.mi.it,200
c_b898,http://www.comune.casalmaggiore.cr.it,200
c_b640,http://www.comune.canzano.te.it,200
c_e649,http://www.comunelodine.gov.it,200
c_b126,http://www.comune.brebbia.va.it,200
c_e891,http://www.comune.manocalzati.av.it,200
c_d557,http://comune.ferruzzano.rc.it,200
c_i073,http://www.comune.sanpaolobelsito.na.it,200
c_f340,http://www.comune.monchio-delle-corti.pr.it,200
c_i098,http://www.comune.sanpietroclarenza.ct.it,ConnectionError
c_h386,http://www.comune.roccacanavese.to.it,200
c_b873,http://www.comune.casalduni.bn.gov.it,200
c_i926,http://www.comune.spotorno.sv.it,200
c_i932,http://www.comune.staffolo.an.it/,200
c_b867,http://www.comune.casalborgone.to.it,200
c_h392,http://www.comune.roccadarazzo.at.it/,200
c_f397,http://montaguto.asmenet.it,ReadTimeout
c_g937,http://www.comune.postalesio.so.it,200
c_b697,http://www.comunecapriana.com ,ConnectionError
c_c589,http://www.comune.ceva.cn.it,200
c_l876,http://www.comune.viggiu.va.it,200
c_g923,http://www.comune.portotolle.ro.it,200
c_f383,http://www.comune.monserrato.ca.it,200
c_e852,http://www.comune.maleo.lo.it,200
c_d594,http://www.comune.filighera.pv.it,200
c_c364,http://www.comune.cavaglietto.no.it,200
c_l057,http://www.comune.tarvisio.ud.it,200
c_m349,http://www.comune.altavalle.tn.it,200
c_e715,http://www.comune.lucca.it,200
c_a573,http://www.comune.bagnolo.re.it,200
c_g102,http://www.comune.oricola.aq.it,200
c_g664,http://www.comune.pignone.sp.it,200
c_i891,http://www.comune.sperlinga.en.it,200
c_a215,http://www.comune.villadalme.bg.it,200
c_l731,http://www.comune.vendrogno.lc.it,200
c_e067,http://www.comune.givoletto.to.it,200
c_b708,http://www.comune.caprile.bi.it,200
c_l725,http://www.comune.venafro.is.it,200
c_d379,http://www.comune.dueville.vi.it,200
c_g670,http://www.comune.pimonte.na.it,200
c_i885,http://www.comunedisparanise.it,200
c_a201,http://www.comune.aliterme.me.it,200
c_f208,http://www.unionemontiferrusinis.it,200
c_a567,http://www.comune.bagnolideltrigno.is.it,200
c_g116,http://www.comune.ornago.mb.it,200
c_h225,http://www.comune.reggiolo.re.it,200
c_c370,http://www.comunecavaion.it,200
c_f220,http://www.comune.minervinomurge.ba.it/,200
c_m375,http://www.comunealpago.bl.it,200
c_b046,http://www.comuneborgovercelli.it/,200
c_e729,http://www.comune.lugnanointeverina.tr.it,200
c_M413,http://www.comune.sassocorvaroauditore.pu.it,200
c_b720,http://www.comune.caramagnapiemonte.cn.it,200
c_d351,http://www.comune.dosolo.mn.it,200
c_g658,http://www.comunepievevergonte.it,200
c_a229,http://www.comune.altavillamilicia.pa.it,200
c_f546,http://www.comune.montella.av.it,200
c_g894,http://www.comune.portacomaro.at.it,200
